"logical_id","expected_relative_path","description","source_product","source_version","years","spatial_resolution","required_by_script","original_local_path_redacted","size_bytes","sha256","checksum_status","redistribution_status","sensitivity_status","reconstruction_instruction"
"tau050_2015_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2015","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2015_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2015","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2016_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2016","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2016_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2016","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2017_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2017","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2017_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2017","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2018_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2018","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2018_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2018","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2019_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2019","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2019_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2019","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2020_binary","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2020","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2020_doy","data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","ESA/CCI/FireCCI/5_1","unknown","2020","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/tau_var/FireCCI51_season_DOYmin_tau050_and_binary_2001_2020_500m_epsg32735.tif","4655220","597a55ffc82568c0e95254fc41b7fc26d4d28caaee2a72b04a61c471379cb70b","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2021_binary","data/fire_harmonized_500m/fireBurned_AprOct_2021_500m_tau050_harmonized.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","local FireCCI monthly JD rasters","unknown","2021","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/fire_harmonized_500m/fireBurned_AprOct_2021_500m_tau050_harmonized.tif","32878","081ac74360096fc311c262c63f91d509f4cd9c9a69f5d845b287789dcfed612e","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2021_doy","data/fire_harmonized_500m/fireDOY_min_AprOct_2021_500m_tau050_harmonized.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","local FireCCI monthly JD rasters","unknown","2021","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/fire_harmonized_500m/fireDOY_min_AprOct_2021_500m_tau050_harmonized.tif","150779","a22aa6f65be6f13306d8e61edad99f131f662928eeb32a5763ee67ac018af9ec","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2022_binary","data/fire_harmonized_500m/fireBurned_AprOct_2022_500m_tau050_harmonized.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","local FireCCI monthly JD rasters","unknown","2022","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/fire_harmonized_500m/fireBurned_AprOct_2022_500m_tau050_harmonized.tif","32298","bb5e945387af32ddd23ceb027aec3ff92738f5222e29bde5c71a1ba2f81f3251","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
"tau050_2022_doy","data/fire_harmonized_500m/fireDOY_min_AprOct_2022_500m_tau050_harmonized.tif","External or derived input referenced by config/fire_harmonized_2001_2022_manifest.csv","local FireCCI monthly JD rasters","unknown","2022","500 m target or source-specific","retained workflow","<configured UPEMBA_DATA_ROOT>/data/fire_harmonized_500m/fireDOY_min_AprOct_2022_500m_tau050_harmonized.tif","147999","7d8014f942a6f915b01fede22134cb6c986771e2277e680ac637a76d4326ead9","sha256","not assessed; do not redistribute by default","nonredistributable or derived geospatial input","Restore under UPEMBA_DATA_ROOT with this relative path or regenerate from documented workflow."
